name;link;author;description;;
любов;http://tsytaty.ukrayinskoyu.pro//lyubov.html;Ума Турман;'[''Любов не проходить: якоюсь частиною себе я продовжую любити всіх тих, кого любила колись.'']';;
любов;http://tsytaty.ukrayinskoyu.pro//lyubov.html;'«Щоденник пам''яті | The Notebook»';'"[""За кожною великою любов''ю стоїть велика історія.""]"';;
любов;http://tsytaty.ukrayinskoyu.pro//lyubov.html;Мирний воїн (Peaceful Warrior);'[''Люди, яких важко полюбити, як раз найбільше потребують любові.'']';;
любов;http://tsytaty.ukrayinskoyu.pro//lyubov.html; Віяло леді Віндермір;'[''— Скільки часу ти міг би любити жінку, яка тебе не любить?'', ''— Яка не любить?'', '' Все життя.'', ''Оскар Уайльд.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html; Їх завжди сковує один ланцюг.;'[''Щастя, Кохання, Біль.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Генріх Гейне;'[''Що таке любов?'', '' Це зубний біль у серці.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Джалаледдін Румі;'[''У кого велика любов, у того велике випробування.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html; Сніговик;'"[""Спочатку біле прекрасне полум''я — любов."", '' Потім чорна — біль.'', ''Ю Несбе.'']"';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Нана (Nana);'[''Хоч люди продовжують заподіювати один одному біль, любов — це не порожній звук.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Наруто: Ураганні хроніки;'[''Любов породжує страждання, породжує ненависть і дає пізнати біль.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Alexander Benson;'[''Любов лише гарна в кіно, все інше біль.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Victoria Hislop;'[''Людина не здатна уявити собі чужу біль і чужу любов.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html; Любов живе три роки;'[''Тепер біль — моя єдина супутниця.'', ''Беґбеде Фредерік.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html; Ніжна ніч;'[''Її любов нарешті досягла тієї межі, за якою починається біль і відчай.'', ''Френсіс Скотт Фіцджеральд.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html; Але дикий сміх стримати не можемо.;'[''Ми можемо придушити в собі біль, сльози, злість, любов.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Kenpuu Denki Berserk;'[''Любов, ненависть, біль, насолода, життя, смерть.'', '' Тут є все.'', '' Ось що значить — бути людиною.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html; Очікування чогось нового і неповторного.;'[''Чому я живу?'', '' Кава.'', '' Музика.'', '' Допінги.'', '' Безсонні ночі.'', '' Любов.'', '' Біль у грудях.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Джон Кассаветіс;'[''Ось який сюжет цікавить мене найбільше: любов, відсутність любові, смерть кохання, біль, що супроводжує втрату того, що було найнеобхідністю.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Кохання після полудня;'[''— Клієнт з головним болем пішов?'', ''— Клієнт пішов.'', '' Головний біль залишилася.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Mark Victor Hansen, Jack Canfield;'[''Ми вважаємо, що нас ранять, коли ми не отримуємо любов у відповідь на наші почуття.'', '' Але не це заподіює нам біль.'', '' Наша біль приходить, коли ми не даруємо любов.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Вір і Зара;'[''Любов сліпа.'', '' Ми дивилися тільки один на одного і не помічали, що наша любов заподіює комусь біль.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Бакуман / Bakuman;'[''Для хлопця, який не може навіть заговорити з дівчиною, яка йому подобається, любов — це лише біль і самотність.'', '' Почуття, що залишаються без відповіді, перетворюють моє життя у пекло.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Якуб Колас;'[''А все ж любов — це якась хвороба, біль і страждання.'', '' Вона захоплює все, не дає спокою, породжує якісь неясні пориви і великий сум.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;«Пліткарка | Gossip Girl»;'[''Любов — це головний біль і вона призводить до запаморочення, і здається, що ти вмираєш, але ти виживаєш.'', '' звичайно.'']';;
любов і біль;http://tsytaty.ukrayinskoyu.pro//lyubov-i-bil.html;Asoka;'[''В моєму серці немає любові, там тільки біль.'', '' Любов — це рана, людина не може померти, але і жити не може\n'']';;
